Data,Control
-0.34304483,0
-0.34181643,0
-0.340489461,0
-0.339064307,0
-0.337541378,0
-0.335921114,0
-0.334203981,0
-0.332390475,0
-0.330481118,0
-0.328476462,0
-0.326377084,0
-0.32418359,0
-0.321896613,0
-0.319516811,0
-0.317044871,0
-0.314481507,0
-0.311827456,0
-0.309083485,0
-0.306250384,0
-0.303328971,0
-0.300320088,0
-0.297224603,0
-0.294043409,0
-0.290777422,0
-0.287427584,0
-0.283994862,0
-0.280480246,0
-0.276884748,0
-0.273209407,0
-0.26945528,0
-0.265623452,0
-0.261715027,0
-0.257731133,0
-0.253672917,0
-0.24954155,0
-0.245338224,0
-0.241064151,0
-0.236720563,0
-0.232308712,0
-0.227829872,0
-0.223285333,0
-0.218676406,0
-0.21400442,0
-0.209270723,0
-0.204476679,0
-0.19962367,0
-0.194713097,0
-0.189746375,0
-0.184724937,0
-0.17965023,0
-0.174523718,0
-0.169346879,0
-0.164121206,0
-0.158848206,0
-0.1535294,0
-0.148166321,0
-0.142760516,0
-0.137313544,0
-0.131826974,0
-0.126302391,0
-0.120741386,0
-0.115145563,0
-0.109516536,0
-0.103855928,0
-0.098165372,0
-0.092446508,0
-0.086700986,0
-0.080930462,0
-0.0751366,0
-0.069321071,0
-0.063485553,0
-0.057631727,0
-0.051761283,0
-0.045875912,0
-0.039977312,0
-0.034067184,0
-0.028147232,0
-0.022219164,0
-0.016284688,0
-0.010345516,0
-0.004403361,0
0.001540064,0
0.007483045,0
0.013423868,0
0.01936082,0
0.025292188,0
0.031216264,0
0.037131338,0
0.043035704,0
0.04892766,0
0.054805507,0
0.06066755,0
0.066512099,0
0.072337468,0
0.078141977,0
0.083923952,0
0.089681727,0
0.095413641,0
0.10111804,0
0.10679328,0
0.112437725,0
0.118049747,0
0.123627726,0
0.129170056,0
0.134675138,0
0.140141383,0
0.145567217,0
0.150951074,0
0.156291402,0
0.16158666,0
0.166835322,0
0.172035875,0
0.177186818,0
0.182286667,0
0.18733395,0
0.192327212,0
0.197265014,0
0.202145931,0
0.206968556,0
0.211731498,0
0.216433384,0
0.221072857,0
0.225648581,0
0.230159235,0
0.234603519,0
0.238980152,0
0.24328787,0
0.247525432,0
0.251691617,0
0.255785222,0
0.259805067,0
0.263749993,0
0.267618862,0
0.271410559,0
0.27512399,0
0.278758085,0
0.282311795,0
0.285784096,0
0.289173987,0
0.292480489,0
0.29570265,0
0.29883954,0
0.301890255,0
0.304853915,0
0.307729665,0
0.310516676,0
0.313214145,0
0.315821293,0
0.318337369,0
0.320761647,0
0.323093429,0
0.32533204,0
0.327476838,0
0.329527201,0
0.33148254,0
0.333342291,0
0.335105917,0
0.33677291,0
0.338342789,0
0.339815101,0
0.341189421,0
0.342465354,0
0.343642532,0
0.344720615,0
0.345699291,0
0.34657828,0
0.347357327,0
0.348036208,0
0.348614727,0
0.349092717,0
0.349470041,0
0.349746589,0
0.349922282,0
0.349997069,0
0.349970929,0
0.349843868,0
0.349615925,0
0.349287164,0
0.34885768,0
0.348327598,0
0.347697069,0
0.346966277,0
0.346135431,0
0.345204771,0
0.344174565,0
0.343045111,0
0.341816735,0
0.34048979,0
0.339064659,0
0.337541753,0
0.335921512,0
0.334204402,0
0.332390919,0
0.330481585,0
0.328476952,0
0.326377597,0
0.324184125,0
0.32189717,0
0.31951739,0
0.317045472,0
0.314482129,0
0.3118281,0
0.30908415,0
0.306251071,0
0.303329679,0
0.300320817,0
0.297225352,0
0.294044178,0
0.290778211,0
0.287428394,0
0.283995692,0
0.280481095,0
0.276885616,0
0.273210293,0
0.269456186,0
0.265624376,0
0.261715969,0
0.257732092,0
0.253673894,0
0.249542545,0
0.245339236,0
0.241065179,0
0.236721608,0
0.232309774,0
0.227830949,0
0.223286426,0
0.218677514,0
0.214005543,0
0.20927186,0
0.20447783,0
0.199624835,0
0.194714276,0
0.189747567,0
0.184726142,0
0.179651447,0
0.174524948,0
0.169348121,0
0.164122459,0
0.158849471,0
0.153530675,0
0.148167607,0
0.142761811,0
0.137314849,0
0.131828289,0
0.126303714,0
0.120742717,0
0.115146903,0
0.109517884,0
0.103857283,0
0.098166734,0
0.092447876,0
0.08670236,0
0.080931842,0
0.075137986,0
0.069322462,0
0.063486948,0
0.057633127,0
0.051762686,0
0.045877318,0
0.039978721,0
0.034068596,0
0.028148646,0
0.022220579,0
0.016286105,0
0.010346934,0
0.00440478,0
-0.001538645,0
-0.007481626,0
-0.01342245,0
-0.019359403,0
-0.025290773,0
-0.031214851,0
-0.037129927,0
-0.043034296,0
-0.048926255,0
-0.054804106,0
-0.060666153,0
-0.066510706,0
-0.07233608,0
-0.078140594,0
-0.083922575,0
-0.089680356,0
-0.095412276,0
-0.101116682,0
-0.106791929,0
-0.112436382,0
-0.118048411,0
-0.123626399,0
-0.129168738,0
-0.134673828,0
-0.140140083,0
-0.145565927,0
-0.150949794,0
-0.156290132,0
-0.161585402,0
-0.166834075,0
-0.17203464,0
-0.177185595,0
-0.182285456,0
-0.187332752,0
-0.192326027,0
-0.197263842,0
-0.202144773,0
-0.206967412,0
-0.211730368,0
-0.216432269,0
-0.221071758,0
-0.225647497,0
-0.230158167,0
-0.234602467,0
-0.238979115,0
-0.24328685,0
-0.247524429,0
-0.251690631,0
-0.255784253,0
-0.259804116,0
-0.26374906,0
-0.267617948,0
-0.271409663,0
-0.275123113,0
-0.278757227,0
-0.282310957,0
-0.285783277,0
-0.289173188,0
-0.29247971,0
-0.295701891,0
-0.298838802,0
-0.301889537,0
-0.304853218,0
-0.307728989,0
-0.310516022,0
-0.313213512,0
-0.315820682,0
-0.318336779,0
-0.32076108,0
-0.323092883,0
-0.325331517,0
-0.327476337,0
-0.329526723,0
-0.331482085,0
-0.333341859,0
-0.335105508,0
-0.336772524,0
-0.338342425,0
-0.339814761,0
-0.341189105,0
-0.342465062,0
-0.343642263,0
-0.344720369,0
-0.34569907,0
-0.346578082,0
-0.347357153,0
-0.348036058,0
-0.348614601,0
-0.349092615,0
-0.349469963,0
-0.349746535,0
-0.349922252,0
-0.349997063,0
-0.349970947,0
-0.349843911,0
-0.349615991,0
-0.349287254,0
-0.348857795,0
-0.348327736,0
-0.347697232,0
-0.346966463,0
-0.346135641,0
-0.345205005,0
-0.344174823,0
-0.343045393,0
-0.34181704,0
-0.340490118,0
-0.339065011,0
-0.337542129,0
-0.33592191,0
-0.334204824,0
-0.332391363,0
-0.330482052,0
-0.328477442,0
-0.326378109,0
-0.32418466,0
-0.321897727,0
-0.319517969,0
-0.317046073,0
-0.314482752,0
-0.311828745,0
-0.309084816,0
-0.306251758,0
-0.303330387,0
-0.300321546,0
-0.297226102,0
-0.294044948,0
-0.290779001,0
-0.287429203,0
-0.283996521,0
-0.280481943,0
-0.276886484,0
-0.27321118,0
-0.269457091,0
-0.2656253,0
-0.261716911,0
-0.257733052,0
-0.253674872,0
-0.24954354,0
-0.245340248,0
-0.241066208,0
-0.236722653,0
-0.232310835,0
-0.227832026,0
-0.223287518,0
-0.218678622,0
-0.214006666,0
-0.209272997,0
-0.204478981,0
-0.199626001,0
-0.194715455,0
-0.189748759,0
-0.184727347,0
-0.179652665,0
-0.174526177,0
-0.169349362,0
-0.164123712,0
-0.158850735,0
-0.15353195,0
-0.148168892,0
-0.142763107,0
-0.137316154,0
-0.131829603,0
-0.126305037,0
-0.120744049,0
-0.115148243,0
-0.109519231,0
-0.103858638,0
-0.098168096,0
-0.092449245,0
-0.086703735,0
-0.080933222,0
-0.075139371,0
-0.069323853,0
-0.063488343,0
-0.057634526,0
-0.051764089,0
-0.045878725,0
-0.039980131,0
-0.034070008,0
-0.02815006,0
-0.022221995,0
-0.016287522,0
-0.010348352,0
-0.004406198,0
0.001537226,0
0.007480208,0
0.013421032,0
0.019357986,0
0.025289358,0
0.031213438,0
0.037128516,0
0.043032888,0
0.048924851,0
0.054802705,0
0.060664756,0
0.066509313,0
0.072334692,0
0.078139211,0
0.083921198,0
0.089678984,0
0.095410911,0
0.101115323,0
0.106790578,0
0.112435038,0
0.118047075,0
0.123625072,0
0.129167419,0
0.134672519,0
0.140138783,0
0.145564637,0
0.150948514,0
0.156288863,0
0.161584143,0
0.166832828,0
0.172033404,0
0.177184371,0
0.182284245,0
0.187331553,0
0.192324842,0
0.19726267,0
0.202143615,0
0.206966268,0
0.211729238,0
0.216431154,0
0.221070658,0
0.225646412,0
0.230157098,0
0.234601414,0
0.238978079,0
0.24328583,0
0.247523426,0
0.251689645,0
0.255783285,0
0.259803165,0
0.263748127,0
0.267617033,0
0.271408767,0
0.275122236,0
0.278756369,0
0.282310118,0
0.285782458,0
0.289172388,0
0.292478931,0
0.295701132,0
0.298838063,0
0.301888819,0
0.304852521,0
0.307728313,0
0.310515367,0
0.313212879,0
0.31582007,0
0.31833619,0
0.320760512,0
0.323092337,0
0.325330994,0
0.327475836,0
0.329526245,0
0.33148163,0
0.333341426,0
0.335105098,0
0.336772137,0
0.338342062,0
0.339814421,0
0.341188789,0
0.342464769,0
0.343641994,0
0.344720124,0
0.345698848,0
0.346577884,0
0.347356979,0
0.348035908,0
0.348614475,0
0.349092513,0
0.349469885,0
0.349746481,0
0.349922222,0
0.349997057,0
0.349970965,0
0.349843953,0
0.349616058,0
0.349287345,0
0.348857909,0
0.348327875,0
0.347697394,0
0.346966649,0
0.346135851,0
0.345205239,0
0.344175081,0
0.343045674,0
0.341817345,0
0.340490447,0
0.339065363,0
0.337542504,0
0.335922309,0
0.334205245,0
0.332391808,0
0.33048252,0
0.328477932,0
0.326378621,0
0.324185195,0
0.321898284,0
0.319518548,0
0.317046674,0
0.314483375,0
0.311829389,0
0.309085482,0
0.306252445,0
0.303331095,0
0.300322274,0
0.297226851,0
0.294045717,0
0.290779791,0
0.287430013,0
0.28399735,0
0.280482792,0
0.276887352,0
0.273212067,0
0.269457997,0
0.265626224,0
0.261717853,0
0.257734012,0
0.253675849,0
0.249544535,0
0.24534126,0
0.241067237,0
0.236723698,0
0.232311896,0
0.227833103,0
0.223288611,0
0.218679729,0
0.214007788,0
0.209274134,0
0.204480133,0
0.199627166,0
0.194716634,0
0.189749951,0
0.184728552,0
0.179653882,0
0.174527407,0
0.169350604,0
0.164124966,0
0.158851999,0
0.153533225,0
0.148170177,0
0.142764402,0
0.137317459,0
0.131830917,0
0.12630636,0
0.120745381,0
0.115149582,0
0.109520579,0
0.103859993,0
0.098169457,0
0.092450613,0
0.086705109,0
0.080934602,0
0.075140757,0
0.069325243,0
0.063489739,0
0.057635925,0
0.051765492,0
0.045880131,0
0.03998154,0
0.03407142,0
0.028151475,0
0.022223411,0
0.016288939,0
0.01034977,0
0.004407617,0
-0.001535808,0
-0.007478789,0
-0.013419614,0
-0.01935657,0
-0.025287943,0
-0.031212025,0
-0.037127105,0
-0.04303148,0
-0.048923446,0
-0.054801304,0
-0.060663359,0
-0.06650792,0
-0.072333303,0
-0.078137828,0
-0.08391982,0
-0.089677613,0
-0.095409546,0
-0.101113965,0
-0.106789227,0
-0.112433694,0
-0.11804574,0
-0.123623745,0
-0.1291661,0
-0.134671209,0
-0.140137483,0
-0.145563346,0
-0.150947234,0
-0.156287593,0
-0.161582885,0
-0.166831581,0
-0.172032168,0
-0.177183148,0
-0.182283033,0
-0.187330355,0
-0.192323656,0
-0.197261498,0
-0.202142456,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
