Input,Case3_HNoise,Case3_HPF(1),Case3_LPF(2),Case3_Kal(3),Case3_HPF_Kal(13),Case3_LPF_Kal(23),Case3_EKF(4),Case3_Label
0.126290482,-3.08E-01,-0.068680412,-0.237255241,-0.250099462,0.386120186,-0.08345703,-0.3068767,23234
0.120729401,-0.20845616,0.552458335,-0.241625065,-0.250099462,0.386120186,-0.08345703,-0.3068767,23234
0.115133505,-0.150059025,0.850899044,-0.244539862,-0.250099462,0.386120186,-0.08345703,-0.3068767,23234
0.109504408,-0.183055534,0.556801057,-0.247226694,-0.250099462,0.386120186,-0.08345703,-0.3068767,23234
0.103843735,-0.273245573,-0.054953662,-0.251057502,-0.250099462,0.386120186,-0.08345703,-0.3068767,23234
0.098153116,-0.333780538,-0.417487035,-0.256286647,-0.250099462,0.386120186,-0.08345703,-0.3068767,23234
0.092434193,-0.305012667,-0.193111236,-0.261815957,-0.250099462,0.386120186,-0.08345703,-0.3068767,23234
0.086688615,-0.209336077,0.416201413,-0.266203315,-0.250099462,0.386120186,-0.08345703,-0.3068767,23234
0.080918039,-0.130598877,0.854509623,-0.268987485,-0.250099462,0.386120186,-0.08345703,-0.3068767,23234
0.075124129,-0.137014798,0.723031763,-0.271111138,-0.250099462,0.386120186,-0.08345703,-0.3068767,23234
0.069308555,-0.218449002,0.146782646,-0.274053155,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
0.063472996,-0.29573723,-0.340365709,-0.278467963,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
0.057619133,-0.293470293,-0.28652472,-0.283582888,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
0.051748654,-0.20932619,0.26274532,-0.287907598,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
0.045863253,-0.116206212,0.806322035,-0.290603386,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
0.039964627,-0.09521112,0.848249446,-0.292253364,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
0.034054476,-0.161078781,0.353716516,-0.294325472,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
0.028134505,-0.248635554,-0.218938822,-0.297821999,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
0.022206421,-0.272717972,-0.339624503,-0.302357246,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
0.016271933,-0.206472979,0.106140431,-0.306511318,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
0.010332753,-0.106047869,0.711971554,-0.309134779,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
0.004390593,-0.058970094,0.924246023,-0.310404665,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
-0.001552833,-0.103676312,0.5510999,-0.311660973,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
-0.007495811,-0.194175301,-0.061173987,-0.314173951,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
-0.013436627,-0.242333482,-0.346506997,-0.317975539,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
-0.019373569,-0.198905951,-0.039496485,-0.321829325,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
-0.025304924,-0.098813447,0.580583347,-0.32436665,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
-0.031228982,-0.029037829,0.946544001,-0.325344315,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
-0.037144034,-0.048652811,0.724752332,-0.325867577,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
-0.294035713,-0.134513326,0.121870509,-0.327373404,-0.234274232,0.266451416,-0.178755092,-0.360804855,23234
-0.290769525,-0.202536468,-0.305149025,-0.330308776,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.287419489,-0.185008409,-0.161123826,-0.33371921,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.28398657,-0.092841676,0.424028886,-0.336125802,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.280471759,-0.00554372,0.914736802,-0.336884446,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.27687607,0.001880356,0.862174538,-0.336777573,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.273200539,-0.07211437,0.316910951,-0.337294357,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.269446226,-0.15419377,-0.217584281,-0.339261177,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.265614214,-0.163569253,-0.247828982,-0.342081471,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.261705607,-0.086275959,0.255965689,-0.344283864,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.257721533,0.011986471,0.832506944,-0.344874619,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.253663142,0.046256298,0.95353028,-0.344250978,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.249531602,-0.009578441,0.509482908,-0.343835667,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.245328106,-0.098774263,-0.089754413,-0.344768604,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.241053865,-0.133903502,-0.291710324,-0.346858646,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.236710112,-0.077236463,0.090737069,-0.348759131,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.2322981,0.024568506,0.707320777,-0.349205828,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.227819102,0.083360912,0.992418388,-0.348179127,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.223274407,0.050541704,0.68508234,-0.346921952,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.218665328,-0.038256557,0.068953573,-0.346796942,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.213993194,-0.095931683,-0.288516959,-0.34803358,-0.21840535,-0.019348804,-0.254531934,-0.403548384,23234
-0.20925935,-0.063994787,-0.057780359,-0.349517182,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.204465164,0.033653733,0.549824219,-0.349813719,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.199612016,0.112696531,0.976373582,-0.348488282,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.194701307,0.105918719,0.830312307,-0.346504979,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.189734453,0.025003352,0.246446813,-0.345340614,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.184712886,-0.050211492,-0.237995188,-0.345627018,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.179638054,-0.045137042,-0.177289492,-0.346570275,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.17451142,0.040988026,0.372987719,-0.346680798,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.169334463,0.134396065,0.907056299,-0.345143024,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.164108675,0.154610533,0.93394403,-0.34256545,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.158835564,0.088434193,0.428884198,-0.340421413,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.15351665,0.002081041,-0.143913987,-0.339694769,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.148153468,-0.019702088,-0.25805716,-0.339975627,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.142747562,0.04844709,0.191068636,-0.339837508,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.137300493,0.149186799,0.790116453,-0.338149187,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.131813832,0.195189437,0.987807842,-0.33511509,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.126289159,0.149428645,0.60177586,-0.332087742,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.120728069,0.05921965,-0.013767424,-0.330324671,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.115132165,0.012716352,-0.293691668,-0.329832686,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.109503061,0.057861532,0.018473739,-0.329362079,-0.141200068,-0.038564582,-0.302024558,-0.389510872,23234
-0.10384238,0.158306982,0.63474204,-0.327556096,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.098151754,0.226830395,0.987443089,-0.324198841,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.092432824,0.205525671,0.751136975,-0.320414315,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.08668724,0.11904005,0.141822313,-0.31763358,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.080916658,0.051912096,-0.281651525,-0.316279636,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.075122743,0.07084588,-0.131387552,-0.315379133,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.069307165,0.163382128,0.452928546,-0.313457906,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.063471601,0.249351791,0.932455228,-0.309896976,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.057617733,0.254581689,0.864603996,-0.305502326,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.051747251,0.179087579,0.309953712,-0.301764597,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.045861847,0.097058285,-0.223444809,-0.299489332,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.039963217,0.088645451,-0.247167829,-0.298057124,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.034053064,0.166271127,0.258527353,-0.295993877,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.028133091,0.263205642,0.826551647,-0.292326889,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.022205005,0.294917216,0.93242435,-0.287479976,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.016270516,0.236788767,0.476478932,-0.282884667,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.010331335,0.146749433,-0.124503345,-0.279664938,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
-0.004389174,0.112013497,-0.320479502,-0.277604724,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
0.001554251,0.168894699,0.066148901,-0.275347486,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
0.007497229,0.269418286,0.677253319,-0.271644346,0.008553457,0.298088729,-0.314790327,-0.292222924,23234
0.013438045,0.325427538,0.948240727,-0.266503254,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.019374985,0.289633414,0.627138633,-0.261182661,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.025306339,0.19909067,0.00625824,-0.257035506,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.031230395,0.141128689,-0.346554284,-0.254266347,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.037145445,0.173060072,-0.109992096,-0.251744337,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.043049784,0.269486538,0.495305178,-0.248043973,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.048941708,0.345648843,0.909607407,-0.242756785,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.05481952,0.335352915,0.748708181,-0.236867971,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.060681523,0.251827277,0.157163368,-0.231851737,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.066526028,0.175559715,-0.324611914,-0.228317049,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.072351349,0.180296116,-0.257197469,-0.225448908,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.078155806,0.265237794,0.293832091,-0.22175883,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.083937726,0.355774771,0.818197378,-0.216454541,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.089695441,0.372080843,0.830063802,-0.210169593,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.095427291,0.30250444,0.314716727,-0.204382109,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.101131622,0.214280062,-0.25790886,-0.200057038,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.106806791,0.191712247,-0.365283294,-0.196760245,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.112451161,0.258665449,0.08730754,-0.193058922,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.118063103,0.356622269,0.679683642,-0.187840196,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.123640999,0.398483207,0.863083625,-0.181335596,0.166990497,0.623164728,-0.29064679,-0.140600164,23234
0.129183242,0.348644684,0.464694594,-0.174909509,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.134688233,0.25573198,-0.153463263,-0.169806096,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.140154384,0.207892566,-0.427375141,-0.166006762,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.145580119,0.251752939,-0.109582982,-0.162248612,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.150963874,0.349549675,0.503303987,-0.15718692,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.156304096,0.413848208,0.84331169,-0.15063285,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.161599245,0.387929052,0.593295242,-0.143728466,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.166847794,0.297934741,-0.021478197,-0.137898133,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.17204823,0.228833843,-0.440437685,-0.133540381,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.177199053,0.246300601,-0.283093493,-0.129662931,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.182298778,0.336333723,0.301143743,-0.12479643,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.187345934,0.418128512,0.770331847,-0.118346824,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.192339066,0.418367761,0.688257617,-0.111142984,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.197276733,0.338628714,0.125490635,-0.104676123,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.202157513,0.253932434,-0.405496676,-0.099730256,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.206979997,0.243769294,-0.421492412,-0.095662872,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.211742795,0.319015426,0.087193455,-0.090997152,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.216444533,0.411932811,0.647821551,-0.084781252,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.221083856,0.43844689,0.739858962,-0.077464937,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.225659426,0.375443931,0.273556262,-0.070487587,0.257817591,0.543929661,-0.23277815,0.005433609,23234
0.230169924,0.282021327,-0.327535798,-0.064956362,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.234614048,0.245153385,-0.51597541,-0.060629815,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.238990517,0.299727237,-0.12374368,-0.056141414,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.243298069,0.396467488,0.483281082,-0.050257465,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.247535463,0.447239526,0.741711712,-0.043012911,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.251701475,0.406079845,0.408629276,-0.035680757,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.255794906,0.311454474,-0.215076847,-0.029603225,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.259814573,0.250893307,-0.561343729,-0.024959282,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.263759319,0.280515371,-0.317207786,-0.020601656,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.267628005,0.373433121,0.287459505,-0.015113195,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.271419517,0.444472628,0.691295944,-0.008111355,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.27513276,0.428482022,0.517563988,-0.000601472,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.278766664,0.340231774,-0.079476912,0.005945968,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.282320181,0.260834773,-0.556394165,0.010945726,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.285792287,0.263171519,-0.480209875,0.015234305,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.289181979,0.344884158,0.073522862,0.020299306,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.292488281,0.430544344,0.590184717,0.026910171,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.29571024,0.4410018,0.589230356,0.034409196,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.298846925,0.366154831,0.066001198,0.041314656,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.301897433,0.274237915,-0.503989909,0.046681538,0.269919459,0.108196931,-0.148867256,0.112225764,23234
0.304860884,0.249087409,-0.602241412,0.050968822,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.307736424,0.313062979,-0.143969387,0.055615941,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.310523222,0.406490448,0.443944107,0.061717823,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.313220476,0.442526208,0.615426031,0.069016671,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.315827408,0.3870011,0.207270994,0.076137434,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.318343266,0.289835688,-0.410806862,0.081850489,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.320767324,0.239143841,-0.676085739,0.086200614,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.323098883,0.280221606,-0.350198416,0.090464291,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.325337272,0.373902603,0.261715624,0.095974597,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.327481845,0.432567825,0.591555618,0.10289406,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.329531982,0.40070257,0.330570335,0.110063726,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.331487094,0.305936865,-0.286775883,0.116067195,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.333346616,0.233643021,-0.698366972,0.120531361,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.335110012,0.248445235,-0.531240488,0.124467959,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.336776773,0.334804928,0.055514017,0.129341905,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.338346419,0.411307403,0.51702276,0.135722995,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.339818498,0.405514722,0.423583733,0.142760577,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.341192584,0.320565417,-0.144265698,0.148964193,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.342468282,0.232289571,-0.669792927,0.153572464,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.343645223,0.219491643,-0.67515014,0.157251668,0.259503434,-0.24702224,-0.048949217,0.196327979,23234
0.344723069,0.291498691,-0.160703862,0.161481759,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.345701508,0.379585824,0.395303556,0.1671943,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.346580259,0.400162273,0.476449262,0.173914595,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.347359067,0.331625112,0.002928204,0.180196751,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.348037709,0.234221664,-0.595072976,0.184951654,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.348615988,0.194659183,-0.772886068,0.188446949,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.349093738,0.246387431,-0.37212525,0.192059627,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.349470821,0.338845958,0.233695181,0.197008704,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.349747128,0.383950017,0.482569594,0.203233155,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.34992258,0.33707616,0.140707853,0.209446721,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.349997127,0.238089739,-0.482517674,0.214319216,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.349970745,0.17469382,-0.81900622,0.217698227,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.349843444,0.201796337,-0.564236435,0.220747994,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.34961526,0.29102897,0.042759485,0.224877782,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.349286259,0.356829837,0.439162284,0.230444995,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.348856535,0.335109715,0.25582044,0.236425381,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.348326212,0.242176407,-0.343352271,0.241353545,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.347695444,0.159742481,-0.812077002,0.244669063,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.346964412,0.159800189,-0.723954766,0.247230589,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.346133328,0.238433215,-0.164494383,0.250525284,0.275501063,-0.203863051,0.056266271,0.288567456,23234
0.34520243,0.319418432,0.347505226,0.255300421,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.344171987,0.324306229,0.336937653,0.260875257,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.343042297,0.244547869,-0.190799091,0.265765832,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.341813685,0.149356331,-0.754764242,0.269048269,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.340486505,0.122073401,-0.840647772,0.271207149,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.33906114,0.183546824,-0.37362345,0.273688982,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.337538002,0.272964204,0.212857463,0.2775713,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.335917528,0.303764881,0.375580475,0.282571013,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.334200188,0.243224653,-0.039002083,0.287303732,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.332386475,0.142543531,-0.6535989,0.290555642,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.330476913,0.089773969,-0.906958458,0.292398577,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.328472053,0.128867147,-0.569879997,0.294123088,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.326372473,0.219265773,0.044061446,0.297051061,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.324178777,0.273193603,0.366815535,0.301319539,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.321891599,0.23635786,0.098120532,0.30575391,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.319511599,0.137867119,-0.518436433,0.30894705,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.317039462,0.063470393,-0.919371245,0.310552251,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.314475902,0.076721268,-0.739366534,0.311601242,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.311821657,0.160548429,-0.147141824,0.313554894,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.309077493,0.232952354,0.309667347,0.316959406,0.297459748,0.071821087,0.155783346,0.382656113,23234
0.306244202,0.222396724,0.208003924,0.320943455,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.3033226,0.133580012,-0.361653078,0.324018636,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.300313531,0.043117174,-0.878473696,0.325447266,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.29721786,0.029101668,-0.87012485,0.325920006,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.294036483,0.09930815,-0.347030381,0.326920291,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.290770315,0.184045966,0.207213372,0.329359914,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.287420298,0.200233903,0.280454587,0.332740199,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.283987399,0.127786162,-0.197143276,0.335609981,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.280472608,0.02808065,-0.788893361,0.336899318,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.276876938,-0.012470074,-0.953072599,0.336902743,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.273201426,0.038135405,-0.540978731,0.337008042,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.269447131,0.12806693,0.066354171,0.338419931,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.265615137,0.169316707,0.308477291,0.341052068,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.261706549,0.118614802,-0.039198274,0.343606088,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.257722493,0.01721286,-0.658914942,0.34476499,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.253664119,-0.047040923,-0.982712958,0.344403683,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.249532597,-0.020467471,-0.714609447,0.343703724,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.245329117,0.067092431,-0.102723216,0.344066756,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.241054893,0.129715175,0.288845005,0.345825623,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.236711157,0.104393667,0.098644617,0.347938163,0.259928236,0.139912505,0.238363401,0.430877864,23234
0.232299162,0.008967321,-0.499808423,0.348945204,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.227820179,-0.074277845,-0.957560976,0.348311977,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.2232755,-0.074261025,-0.854927347,0.346919669,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.218666436,0.003543586,-0.287346036,0.346255178,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.213994316,0.082141312,0.222366287,0.347044005,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.209260488,0.083807123,0.204690302,0.3485832,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.204466315,0.001547243,-0.324921805,0.349387642,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.199613182,-0.094469226,-0.880252783,0.348555477,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.194702486,-0.121421884,-0.951346007,0.346597321,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.189735645,-0.059982148,-0.473357074,0.344966877,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.184714091,0.027917707,0.113828703,0.344724507,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.179639271,0.056026368,0.270024945,0.345562469,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.174512649,-0.006925891,-0.148610831,0.346088001,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.169335704,-0.1084764,-0.75732903,0.345104004,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.164109928,-0.16066247,-0.99652494,0.342709855,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.158836828,-0.120892325,-0.64623671,0.34021027,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.153517925,-0.03110223,-0.028377274,0.338916013,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.148154753,0.020801065,0.289230873,0.338939074,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.142748858,-0.01823707,0.014908994,0.339090012,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.137301798,-0.117639423,-0.598709902,0.337971861,0.134447779,-0.179947959,0.293654302,0.393302704,23234
0.131815146,-0.191307956,-0.986950804,0.335264857,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.126290482,-0.176780421,-0.792256448,0.332020815,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.120729401,-0.092656337,-0.192923996,0.32969651,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.115133505,-0.021495173,0.260820354,0.328814766,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.109504408,-0.033910044,0.152696564,0.328484237,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
